center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_44_01_114.jpg, IMG/left_2016_12_01_13_44_01_114.jpg, IMG/right_2016_12_01_13_44_01_114.jpg,-0.0787459,0.9855326,0,30.18531
IMG/center_2016_12_01_13_44_01_216.jpg, IMG/left_2016_12_01_13_44_01_216.jpg, IMG/right_2016_12_01_13_44_01_216.jpg,-0.06925154,0.9855326,0,30.18635
IMG/center_2016_12_01_13_44_01_318.jpg, IMG/left_2016_12_01_13_44_01_318.jpg, IMG/right_2016_12_01_13_44_01_318.jpg,-0.06925154,0.9855326,0,30.18642
IMG/center_2016_12_01_13_44_01_419.jpg, IMG/left_2016_12_01_13_44_01_419.jpg, IMG/right_2016_12_01_13_44_01_419.jpg,-0.0787459,0.9855326,0,30.18638
IMG/center_2016_12_01_13_44_01_520.jpg, IMG/left_2016_12_01_13_44_01_520.jpg, IMG/right_2016_12_01_13_44_01_520.jpg,-0.0787459,0.9855326,0,30.18636
IMG/center_2016_12_01_13_44_01_622.jpg, IMG/left_2016_12_01_13_44_01_622.jpg, IMG/right_2016_12_01_13_44_01_622.jpg,-0.06925154,0.9855326,0,30.18659
IMG/center_2016_12_01_13_44_01_725.jpg, IMG/left_2016_12_01_13_44_01_725.jpg, IMG/right_2016_12_01_13_44_01_725.jpg,-0.06925154,0.9855326,0,30.18653
IMG/center_2016_12_01_13_44_01_825.jpg, IMG/left_2016_12_01_13_44_01_825.jpg, IMG/right_2016_12_01_13_44_01_825.jpg,-0.06925154,0.9855326,0,30.18654
IMG/center_2016_12_01_13_44_01_925.jpg, IMG/left_2016_12_01_13_44_01_925.jpg, IMG/right_2016_12_01_13_44_01_925.jpg,-0.06925154,0.9855326,0,30.18618
IMG/center_2016_12_01_13_44_02_028.jpg, IMG/left_2016_12_01_13_44_02_028.jpg, IMG/right_2016_12_01_13_44_02_028.jpg,-0.107229,0.9855326,0,30.18571
IMG/center_2016_12_01_13_44_02_129.jpg, IMG/left_2016_12_01_13_44_02_129.jpg, IMG/right_2016_12_01_13_44_02_129.jpg,-0.1262177,0.9855326,0,30.1848
IMG/center_2016_12_01_13_44_02_230.jpg, IMG/left_2016_12_01_13_44_02_230.jpg, IMG/right_2016_12_01_13_44_02_230.jpg,-0.135712,0.9855326,0,30.18556
IMG/center_2016_12_01_13_44_02_331.jpg, IMG/left_2016_12_01_13_44_02_331.jpg, IMG/right_2016_12_01_13_44_02_331.jpg,-0.135712,0.9855326,0,30.1859
IMG/center_2016_12_01_13_44_02_434.jpg, IMG/left_2016_12_01_13_44_02_434.jpg, IMG/right_2016_12_01_13_44_02_434.jpg,-0.09773462,0.9855326,0,30.18698
IMG/center_2016_12_01_13_44_02_534.jpg, IMG/left_2016_12_01_13_44_02_534.jpg, IMG/right_2016_12_01_13_44_02_534.jpg,0,0.9855326,0,30.18575
IMG/center_2016_12_01_13_44_02_636.jpg, IMG/left_2016_12_01_13_44_02_636.jpg, IMG/right_2016_12_01_13_44_02_636.jpg,0,0.9855326,0,30.18658
IMG/center_2016_12_01_13_44_02_739.jpg, IMG/left_2016_12_01_13_44_02_739.jpg, IMG/right_2016_12_01_13_44_02_739.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_02_841.jpg, IMG/left_2016_12_01_13_44_02_841.jpg, IMG/right_2016_12_01_13_44_02_841.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_44_02_942.jpg, IMG/left_2016_12_01_13_44_02_942.jpg, IMG/right_2016_12_01_13_44_02_942.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_44_03_044.jpg, IMG/left_2016_12_01_13_44_03_044.jpg, IMG/right_2016_12_01_13_44_03_044.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_03_146.jpg, IMG/left_2016_12_01_13_44_03_146.jpg, IMG/right_2016_12_01_13_44_03_146.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_03_246.jpg, IMG/left_2016_12_01_13_44_03_246.jpg, IMG/right_2016_12_01_13_44_03_246.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_44_03_348.jpg, IMG/left_2016_12_01_13_44_03_348.jpg, IMG/right_2016_12_01_13_44_03_348.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_44_03_449.jpg, IMG/left_2016_12_01_13_44_03_449.jpg, IMG/right_2016_12_01_13_44_03_449.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_03_551.jpg, IMG/left_2016_12_01_13_44_03_551.jpg, IMG/right_2016_12_01_13_44_03_551.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_03_652.jpg, IMG/left_2016_12_01_13_44_03_652.jpg, IMG/right_2016_12_01_13_44_03_652.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_44_03_754.jpg, IMG/left_2016_12_01_13_44_03_754.jpg, IMG/right_2016_12_01_13_44_03_754.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_03_856.jpg, IMG/left_2016_12_01_13_44_03_856.jpg, IMG/right_2016_12_01_13_44_03_856.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_03_957.jpg, IMG/left_2016_12_01_13_44_03_957.jpg, IMG/right_2016_12_01_13_44_03_957.jpg,-0.002791043,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_04_058.jpg, IMG/left_2016_12_01_13_44_04_058.jpg, IMG/right_2016_12_01_13_44_04_058.jpg,-0.05026283,0.9855326,0,30.18616
IMG/center_2016_12_01_13_44_04_160.jpg, IMG/left_2016_12_01_13_44_04_160.jpg, IMG/right_2016_12_01_13_44_04_160.jpg,-0.0787459,0.9855326,0,30.18576
IMG/center_2016_12_01_13_44_04_262.jpg, IMG/left_2016_12_01_13_44_04_262.jpg, IMG/right_2016_12_01_13_44_04_262.jpg,-0.1167233,0.9855326,0,30.18493
IMG/center_2016_12_01_13_44_04_363.jpg, IMG/left_2016_12_01_13_44_04_363.jpg, IMG/right_2016_12_01_13_44_04_363.jpg,-0.135712,0.9855326,0,30.18495
IMG/center_2016_12_01_13_44_04_464.jpg, IMG/left_2016_12_01_13_44_04_464.jpg, IMG/right_2016_12_01_13_44_04_464.jpg,-0.1452064,0.9855326,0,30.18535
IMG/center_2016_12_01_13_44_04_565.jpg, IMG/left_2016_12_01_13_44_04_565.jpg, IMG/right_2016_12_01_13_44_04_565.jpg,-0.1452064,0.9855326,0,30.18579
IMG/center_2016_12_01_13_44_04_666.jpg, IMG/left_2016_12_01_13_44_04_666.jpg, IMG/right_2016_12_01_13_44_04_666.jpg,-0.1452064,0.9855326,0,30.18599
IMG/center_2016_12_01_13_44_04_766.jpg, IMG/left_2016_12_01_13_44_04_766.jpg, IMG/right_2016_12_01_13_44_04_766.jpg,-0.08824026,0.9855326,0,30.1873
IMG/center_2016_12_01_13_44_04_866.jpg, IMG/left_2016_12_01_13_44_04_866.jpg, IMG/right_2016_12_01_13_44_04_866.jpg,0,0.9855326,0,30.18638
IMG/center_2016_12_01_13_44_04_968.jpg, IMG/left_2016_12_01_13_44_04_968.jpg, IMG/right_2016_12_01_13_44_04_968.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_44_05_070.jpg, IMG/left_2016_12_01_13_44_05_070.jpg, IMG/right_2016_12_01_13_44_05_070.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_05_171.jpg, IMG/left_2016_12_01_13_44_05_171.jpg, IMG/right_2016_12_01_13_44_05_171.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_05_270.jpg, IMG/left_2016_12_01_13_44_05_270.jpg, IMG/right_2016_12_01_13_44_05_270.jpg,0,0.9855326,0,30.18668
IMG/center_2016_12_01_13_44_05_371.jpg, IMG/left_2016_12_01_13_44_05_371.jpg, IMG/right_2016_12_01_13_44_05_371.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_05_471.jpg, IMG/left_2016_12_01_13_44_05_471.jpg, IMG/right_2016_12_01_13_44_05_471.jpg,0,0.9855326,0,30.18669
IMG/center_2016_12_01_13_44_05_573.jpg, IMG/left_2016_12_01_13_44_05_573.jpg, IMG/right_2016_12_01_13_44_05_573.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_44_05_673.jpg, IMG/left_2016_12_01_13_44_05_673.jpg, IMG/right_2016_12_01_13_44_05_673.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_05_776.jpg, IMG/left_2016_12_01_13_44_05_776.jpg, IMG/right_2016_12_01_13_44_05_776.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_44_05_878.jpg, IMG/left_2016_12_01_13_44_05_878.jpg, IMG/right_2016_12_01_13_44_05_878.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_44_05_979.jpg, IMG/left_2016_12_01_13_44_05_979.jpg, IMG/right_2016_12_01_13_44_05_979.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_44_06_081.jpg, IMG/left_2016_12_01_13_44_06_081.jpg, IMG/right_2016_12_01_13_44_06_081.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_44_06_184.jpg, IMG/left_2016_12_01_13_44_06_184.jpg, IMG/right_2016_12_01_13_44_06_184.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_44_06_285.jpg, IMG/left_2016_12_01_13_44_06_285.jpg, IMG/right_2016_12_01_13_44_06_285.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_06_387.jpg, IMG/left_2016_12_01_13_44_06_387.jpg, IMG/right_2016_12_01_13_44_06_387.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_06_489.jpg, IMG/left_2016_12_01_13_44_06_489.jpg, IMG/right_2016_12_01_13_44_06_489.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_44_06_590.jpg, IMG/left_2016_12_01_13_44_06_590.jpg, IMG/right_2016_12_01_13_44_06_590.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_44_06_691.jpg, IMG/left_2016_12_01_13_44_06_691.jpg, IMG/right_2016_12_01_13_44_06_691.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_06_792.jpg, IMG/left_2016_12_01_13_44_06_792.jpg, IMG/right_2016_12_01_13_44_06_792.jpg,-0.0787459,0.9855326,0,30.18521
IMG/center_2016_12_01_13_44_06_892.jpg, IMG/left_2016_12_01_13_44_06_892.jpg, IMG/right_2016_12_01_13_44_06_892.jpg,-0.0787459,0.9855326,0,30.1859
IMG/center_2016_12_01_13_44_06_994.jpg, IMG/left_2016_12_01_13_44_06_994.jpg, IMG/right_2016_12_01_13_44_06_994.jpg,-0.0787459,0.9855326,0,30.18623
IMG/center_2016_12_01_13_44_07_095.jpg, IMG/left_2016_12_01_13_44_07_095.jpg, IMG/right_2016_12_01_13_44_07_095.jpg,-0.0787459,0.9855326,0,30.18636
IMG/center_2016_12_01_13_44_07_196.jpg, IMG/left_2016_12_01_13_44_07_196.jpg, IMG/right_2016_12_01_13_44_07_196.jpg,-0.107229,0.9855326,0,30.1856
IMG/center_2016_12_01_13_44_07_296.jpg, IMG/left_2016_12_01_13_44_07_296.jpg, IMG/right_2016_12_01_13_44_07_296.jpg,-0.1452064,0.9855326,0,30.18463
IMG/center_2016_12_01_13_44_07_398.jpg, IMG/left_2016_12_01_13_44_07_398.jpg, IMG/right_2016_12_01_13_44_07_398.jpg,-0.1452064,0.9855326,0,30.18548
IMG/center_2016_12_01_13_44_07_499.jpg, IMG/left_2016_12_01_13_44_07_499.jpg, IMG/right_2016_12_01_13_44_07_499.jpg,-0.1452064,0.9855326,0,30.18585
IMG/center_2016_12_01_13_44_07_600.jpg, IMG/left_2016_12_01_13_44_07_600.jpg, IMG/right_2016_12_01_13_44_07_600.jpg,0,0.9855326,0,30.18595
IMG/center_2016_12_01_13_44_07_701.jpg, IMG/left_2016_12_01_13_44_07_701.jpg, IMG/right_2016_12_01_13_44_07_701.jpg,0,0.9855326,0,30.18667
IMG/center_2016_12_01_13_44_07_801.jpg, IMG/left_2016_12_01_13_44_07_801.jpg, IMG/right_2016_12_01_13_44_07_801.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_44_07_903.jpg, IMG/left_2016_12_01_13_44_07_903.jpg, IMG/right_2016_12_01_13_44_07_903.jpg,0,0.9855326,0,30.18671
IMG/center_2016_12_01_13_44_08_003.jpg, IMG/left_2016_12_01_13_44_08_003.jpg, IMG/right_2016_12_01_13_44_08_003.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_44_08_105.jpg, IMG/left_2016_12_01_13_44_08_105.jpg, IMG/right_2016_12_01_13_44_08_105.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_44_08_206.jpg, IMG/left_2016_12_01_13_44_08_206.jpg, IMG/right_2016_12_01_13_44_08_206.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_08_308.jpg, IMG/left_2016_12_01_13_44_08_308.jpg, IMG/right_2016_12_01_13_44_08_308.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_08_408.jpg, IMG/left_2016_12_01_13_44_08_408.jpg, IMG/right_2016_12_01_13_44_08_408.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_08_509.jpg, IMG/left_2016_12_01_13_44_08_509.jpg, IMG/right_2016_12_01_13_44_08_509.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_08_611.jpg, IMG/left_2016_12_01_13_44_08_611.jpg, IMG/right_2016_12_01_13_44_08_611.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_08_713.jpg, IMG/left_2016_12_01_13_44_08_713.jpg, IMG/right_2016_12_01_13_44_08_713.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_44_08_815.jpg, IMG/left_2016_12_01_13_44_08_815.jpg, IMG/right_2016_12_01_13_44_08_815.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_44_08_916.jpg, IMG/left_2016_12_01_13_44_08_916.jpg, IMG/right_2016_12_01_13_44_08_916.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_44_09_016.jpg, IMG/left_2016_12_01_13_44_09_016.jpg, IMG/right_2016_12_01_13_44_09_016.jpg,0,0.9855326,0,30.1866
IMG/center_2016_12_01_13_44_09_118.jpg, IMG/left_2016_12_01_13_44_09_118.jpg, IMG/right_2016_12_01_13_44_09_118.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_09_220.jpg, IMG/left_2016_12_01_13_44_09_220.jpg, IMG/right_2016_12_01_13_44_09_220.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_44_09_322.jpg, IMG/left_2016_12_01_13_44_09_322.jpg, IMG/right_2016_12_01_13_44_09_322.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_09_423.jpg, IMG/left_2016_12_01_13_44_09_423.jpg, IMG/right_2016_12_01_13_44_09_423.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_09_524.jpg, IMG/left_2016_12_01_13_44_09_524.jpg, IMG/right_2016_12_01_13_44_09_524.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_09_625.jpg, IMG/left_2016_12_01_13_44_09_625.jpg, IMG/right_2016_12_01_13_44_09_625.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_09_727.jpg, IMG/left_2016_12_01_13_44_09_727.jpg, IMG/right_2016_12_01_13_44_09_727.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_44_09_828.jpg, IMG/left_2016_12_01_13_44_09_828.jpg, IMG/right_2016_12_01_13_44_09_828.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_09_928.jpg, IMG/left_2016_12_01_13_44_09_928.jpg, IMG/right_2016_12_01_13_44_09_928.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_10_029.jpg, IMG/left_2016_12_01_13_44_10_029.jpg, IMG/right_2016_12_01_13_44_10_029.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_10_129.jpg, IMG/left_2016_12_01_13_44_10_129.jpg, IMG/right_2016_12_01_13_44_10_129.jpg,-0.03127411,0.9855326,0,30.18644
IMG/center_2016_12_01_13_44_10_230.jpg, IMG/left_2016_12_01_13_44_10_230.jpg, IMG/right_2016_12_01_13_44_10_230.jpg,-0.04076847,0.9855326,0,30.18643
IMG/center_2016_12_01_13_44_10_331.jpg, IMG/left_2016_12_01_13_44_10_331.jpg, IMG/right_2016_12_01_13_44_10_331.jpg,-0.03127411,0.9855326,0,30.18672
IMG/center_2016_12_01_13_44_10_432.jpg, IMG/left_2016_12_01_13_44_10_432.jpg, IMG/right_2016_12_01_13_44_10_432.jpg,-0.03127411,0.9855326,0,30.18661
IMG/center_2016_12_01_13_44_10_533.jpg, IMG/left_2016_12_01_13_44_10_533.jpg, IMG/right_2016_12_01_13_44_10_533.jpg,-0.03127411,0.9855326,0,30.18657
IMG/center_2016_12_01_13_44_10_634.jpg, IMG/left_2016_12_01_13_44_10_634.jpg, IMG/right_2016_12_01_13_44_10_634.jpg,-0.04076847,0.9855326,0,30.18653
IMG/center_2016_12_01_13_44_10_735.jpg, IMG/left_2016_12_01_13_44_10_735.jpg, IMG/right_2016_12_01_13_44_10_735.jpg,-0.06925154,0.9855326,0,30.18611
IMG/center_2016_12_01_13_44_10_836.jpg, IMG/left_2016_12_01_13_44_10_836.jpg, IMG/right_2016_12_01_13_44_10_836.jpg,-0.06925154,0.9855326,0,30.1863
IMG/center_2016_12_01_13_44_10_937.jpg, IMG/left_2016_12_01_13_44_10_937.jpg, IMG/right_2016_12_01_13_44_10_937.jpg,-0.06925154,0.9855326,0,30.18641
IMG/center_2016_12_01_13_44_11_037.jpg, IMG/left_2016_12_01_13_44_11_037.jpg, IMG/right_2016_12_01_13_44_11_037.jpg,-0.06925154,0.9855326,0,30.18648
IMG/center_2016_12_01_13_44_11_138.jpg, IMG/left_2016_12_01_13_44_11_138.jpg, IMG/right_2016_12_01_13_44_11_138.jpg,0,0.9855326,0,30.18654
IMG/center_2016_12_01_13_44_11_240.jpg, IMG/left_2016_12_01_13_44_11_240.jpg, IMG/right_2016_12_01_13_44_11_240.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_11_341.jpg, IMG/left_2016_12_01_13_44_11_341.jpg, IMG/right_2016_12_01_13_44_11_341.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_11_442.jpg, IMG/left_2016_12_01_13_44_11_442.jpg, IMG/right_2016_12_01_13_44_11_442.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_11_544.jpg, IMG/left_2016_12_01_13_44_11_544.jpg, IMG/right_2016_12_01_13_44_11_544.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_44_11_645.jpg, IMG/left_2016_12_01_13_44_11_645.jpg, IMG/right_2016_12_01_13_44_11_645.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_44_11_745.jpg, IMG/left_2016_12_01_13_44_11_745.jpg, IMG/right_2016_12_01_13_44_11_745.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_44_11_846.jpg, IMG/left_2016_12_01_13_44_11_846.jpg, IMG/right_2016_12_01_13_44_11_846.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_11_946.jpg, IMG/left_2016_12_01_13_44_11_946.jpg, IMG/right_2016_12_01_13_44_11_946.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_12_046.jpg, IMG/left_2016_12_01_13_44_12_046.jpg, IMG/right_2016_12_01_13_44_12_046.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_12_147.jpg, IMG/left_2016_12_01_13_44_12_147.jpg, IMG/right_2016_12_01_13_44_12_147.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_12_249.jpg, IMG/left_2016_12_01_13_44_12_249.jpg, IMG/right_2016_12_01_13_44_12_249.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_12_350.jpg, IMG/left_2016_12_01_13_44_12_350.jpg, IMG/right_2016_12_01_13_44_12_350.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_44_12_451.jpg, IMG/left_2016_12_01_13_44_12_451.jpg, IMG/right_2016_12_01_13_44_12_451.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_44_12_552.jpg, IMG/left_2016_12_01_13_44_12_552.jpg, IMG/right_2016_12_01_13_44_12_552.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_12_653.jpg, IMG/left_2016_12_01_13_44_12_653.jpg, IMG/right_2016_12_01_13_44_12_653.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_12_753.jpg, IMG/left_2016_12_01_13_44_12_753.jpg, IMG/right_2016_12_01_13_44_12_753.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_12_854.jpg, IMG/left_2016_12_01_13_44_12_854.jpg, IMG/right_2016_12_01_13_44_12_854.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_12_956.jpg, IMG/left_2016_12_01_13_44_12_956.jpg, IMG/right_2016_12_01_13_44_12_956.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_13_057.jpg, IMG/left_2016_12_01_13_44_13_057.jpg, IMG/right_2016_12_01_13_44_13_057.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_13_158.jpg, IMG/left_2016_12_01_13_44_13_158.jpg, IMG/right_2016_12_01_13_44_13_158.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_13_260.jpg, IMG/left_2016_12_01_13_44_13_260.jpg, IMG/right_2016_12_01_13_44_13_260.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_13_360.jpg, IMG/left_2016_12_01_13_44_13_360.jpg, IMG/right_2016_12_01_13_44_13_360.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_13_462.jpg, IMG/left_2016_12_01_13_44_13_462.jpg, IMG/right_2016_12_01_13_44_13_462.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_13_562.jpg, IMG/left_2016_12_01_13_44_13_562.jpg, IMG/right_2016_12_01_13_44_13_562.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_13_664.jpg, IMG/left_2016_12_01_13_44_13_664.jpg, IMG/right_2016_12_01_13_44_13_664.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_13_766.jpg, IMG/left_2016_12_01_13_44_13_766.jpg, IMG/right_2016_12_01_13_44_13_766.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_13_868.jpg, IMG/left_2016_12_01_13_44_13_868.jpg, IMG/right_2016_12_01_13_44_13_868.jpg,-0.08824026,0.9855326,0,30.18458
IMG/center_2016_12_01_13_44_13_968.jpg, IMG/left_2016_12_01_13_44_13_968.jpg, IMG/right_2016_12_01_13_44_13_968.jpg,-0.1452064,0.9855326,0,30.18337
IMG/center_2016_12_01_13_44_14_068.jpg, IMG/left_2016_12_01_13_44_14_068.jpg, IMG/right_2016_12_01_13_44_14_068.jpg,-0.1452064,0.9855326,0,30.18495
IMG/center_2016_12_01_13_44_14_169.jpg, IMG/left_2016_12_01_13_44_14_169.jpg, IMG/right_2016_12_01_13_44_14_169.jpg,-0.1452064,0.9855326,0,30.1856
IMG/center_2016_12_01_13_44_14_270.jpg, IMG/left_2016_12_01_13_44_14_270.jpg, IMG/right_2016_12_01_13_44_14_270.jpg,-0.1452064,0.9855326,0,30.18589
IMG/center_2016_12_01_13_44_14_372.jpg, IMG/left_2016_12_01_13_44_14_372.jpg, IMG/right_2016_12_01_13_44_14_372.jpg,0,0.9855326,0,30.18611
IMG/center_2016_12_01_13_44_14_474.jpg, IMG/left_2016_12_01_13_44_14_474.jpg, IMG/right_2016_12_01_13_44_14_474.jpg,0,0.9855326,0,30.18655
IMG/center_2016_12_01_13_44_14_586.jpg, IMG/left_2016_12_01_13_44_14_586.jpg, IMG/right_2016_12_01_13_44_14_586.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_14_687.jpg, IMG/left_2016_12_01_13_44_14_687.jpg, IMG/right_2016_12_01_13_44_14_687.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_44_14_788.jpg, IMG/left_2016_12_01_13_44_14_788.jpg, IMG/right_2016_12_01_13_44_14_788.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_14_889.jpg, IMG/left_2016_12_01_13_44_14_889.jpg, IMG/right_2016_12_01_13_44_14_889.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_14_990.jpg, IMG/left_2016_12_01_13_44_14_990.jpg, IMG/right_2016_12_01_13_44_14_990.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_15_091.jpg, IMG/left_2016_12_01_13_44_15_091.jpg, IMG/right_2016_12_01_13_44_15_091.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_15_192.jpg, IMG/left_2016_12_01_13_44_15_192.jpg, IMG/right_2016_12_01_13_44_15_192.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_44_15_294.jpg, IMG/left_2016_12_01_13_44_15_294.jpg, IMG/right_2016_12_01_13_44_15_294.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_44_15_394.jpg, IMG/left_2016_12_01_13_44_15_394.jpg, IMG/right_2016_12_01_13_44_15_394.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_44_15_495.jpg, IMG/left_2016_12_01_13_44_15_495.jpg, IMG/right_2016_12_01_13_44_15_495.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_44_15_595.jpg, IMG/left_2016_12_01_13_44_15_595.jpg, IMG/right_2016_12_01_13_44_15_595.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_44_15_697.jpg, IMG/left_2016_12_01_13_44_15_697.jpg, IMG/right_2016_12_01_13_44_15_697.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_44_15_797.jpg, IMG/left_2016_12_01_13_44_15_797.jpg, IMG/right_2016_12_01_13_44_15_797.jpg,0,0.9855326,0,30.18689
IMG/center_2016_12_01_13_44_15_898.jpg, IMG/left_2016_12_01_13_44_15_898.jpg, IMG/right_2016_12_01_13_44_15_898.jpg,0,0.9855326,0,30.1867
IMG/center_2016_12_01_13_44_15_998.jpg, IMG/left_2016_12_01_13_44_15_998.jpg, IMG/right_2016_12_01_13_44_15_998.jpg,0,0.9855326,0,30.18688
IMG/center_2016_12_01_13_44_16_099.jpg, IMG/left_2016_12_01_13_44_16_099.jpg, IMG/right_2016_12_01_13_44_16_099.jpg,0,0.9855326,0,30.18569
IMG/center_2016_12_01_13_44_16_199.jpg, IMG/left_2016_12_01_13_44_16_199.jpg, IMG/right_2016_12_01_13_44_16_199.jpg,0,0.9855326,0,30.1867
IMG/center_2016_12_01_13_44_16_301.jpg, IMG/left_2016_12_01_13_44_16_301.jpg, IMG/right_2016_12_01_13_44_16_301.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_44_16_401.jpg, IMG/left_2016_12_01_13_44_16_401.jpg, IMG/right_2016_12_01_13_44_16_401.jpg,0,0.9855326,0,30.18665
